Ticker,TradeDate,Open,High,Low,Close,Volume,Change,ChangePercent
MPX,10/7/2013 12:00:00 AM,,,,,19399,-0.0264,-0.3480
MRC,10/7/2013 12:00:00 AM,,,,,595689,-0.6200,-2.2420
MRCY,10/7/2013 12:00:00 AM,,,,,268443,0.1100,1.0870
MRK,10/7/2013 12:00:00 AM,,,,,9195774,-0.2906,-0.7050
MRLN,10/7/2013 12:00:00 AM,,,,,30187,-0.8297,-4.3340
MRO,10/7/2013 12:00:00 AM,,,,,5566415,-0.0635,-0.2010
MRTN,10/7/2013 12:00:00 AM,,,,,99087,-0.1641,-1.6590
MRTX,10/7/2013 12:00:00 AM,,,,,75198,-0.4500,-2.3440
MRVL,10/7/2013 12:00:00 AM,,,,,3705204,-0.1105,-1.0760
MS,10/7/2013 12:00:00 AM,,,,,13353528,-0.1376,-0.5560
MSA,10/7/2013 12:00:00 AM,,,,,104792,-0.5436,-1.2080
MSCI,10/7/2013 12:00:00 AM,,,,,552198,-0.5990,-1.5650
MSEX,10/7/2013 12:00:00 AM,,,,,21390,-0.3212,-1.7960
MSFT,10/7/2013 12:00:00 AM,,,,,35067124,-0.5126,-1.7120
MSG,10/7/2013 12:00:00 AM,,,,,260490,-0.8933,-2.2740
MSI,10/7/2013 12:00:00 AM,,,,,1531323,-0.2250,-0.4090
MSL,10/7/2013 12:00:00 AM,,,,,9722,-0.2700,-1.9620
MSM,10/7/2013 12:00:00 AM,,,,,184422,-0.7687,-1.0730
MSTR,10/7/2013 12:00:00 AM,,,,,36726,-3.1700,-3.0030
MTB,10/7/2013 12:00:00 AM,,,,,538496,-2.0007,-1.9760
MTD,10/7/2013 12:00:00 AM,,,,,128525,-1.4600,-0.6090
MTDR,10/7/2013 12:00:00 AM,,,,,545431,-0.7300,-4.2790
MTEM,10/7/2013 12:00:00 AM,,,,,38104,-1.9800,-3.6000
MTG,10/7/2013 12:00:00 AM,,,,,4814971,-0.0900,-1.2500
MTH,10/7/2013 12:00:00 AM,,,,,738655,-1.2700,-3.0270
MTN,10/7/2013 12:00:00 AM,,,,,154417,-1.1046,-1.7870
MTOR,10/7/2013 12:00:00 AM,,,,,1118251,-0.1300,-1.6150
MTRN,10/7/2013 12:00:00 AM,,,,,478293,-3.3383,-10.8910
MTRX,10/7/2013 12:00:00 AM,,,,,124222,-0.3500,-1.7940
MTSC,10/7/2013 12:00:00 AM,,,,,26427,-0.2084,-0.3530
MTSI,10/7/2013 12:00:00 AM,,,,,12571,-0.0300,-0.1690
MTW,10/7/2013 12:00:00 AM,,,,,721344,-3.5544,-4.4550
MTX,10/7/2013 12:00:00 AM,,,,,152815,-0.8270,-1.6690
MTZ,10/7/2013 12:00:00 AM,,,,,793190,-1.2200,-3.9050
MU,10/7/2013 12:00:00 AM,,,,,61944447,0.0150,0.0810
MUR,10/7/2013 12:00:00 AM,,,,,1718059,-0.9037,-1.7160
MWA,10/7/2013 12:00:00 AM,,,,,470053,-0.1608,-2.1330
MXIM,10/7/2013 12:00:00 AM,,,,,1129272,-0.1703,-0.6650
MXL,10/7/2013 12:00:00 AM,,,,,175835,0.2700,3.5290
MXWL,10/7/2013 12:00:00 AM,,,,,335481,-0.2200,-2.5290
MYE,10/7/2013 12:00:00 AM,,,,,224648,-1.5873,-9.2960
MYGN,10/7/2013 12:00:00 AM,,,,,1754344,-0.4200,-1.6730
MYL,10/7/2013 12:00:00 AM,,,,,3818321,-0.1950,-0.4840
MYRG,10/7/2013 12:00:00 AM,,,,,72655,-0.3500,-1.4570
NANO,10/7/2013 12:00:00 AM,,,,,56680,0.2200,1.3660
NAT,10/7/2013 12:00:00 AM,,,,,528466,-0.0068,-0.1240
NATH,10/7/2013 12:00:00 AM,,,,,9323,-0.8271,-2.3700
NATI,10/7/2013 12:00:00 AM,,,,,352045,-0.5157,-1.8620
NATR,10/7/2013 12:00:00 AM,,,,,12483,-0.4307,-2.8120
NAV,10/7/2013 12:00:00 AM,,,,,3030213,-1.8700,-4.8740
NAVG,10/7/2013 12:00:00 AM,,,,,58416,-0.3958,-1.4010
NBHC,10/7/2013 12:00:00 AM,,,,,72692,-0.4934,-2.4880
NBIX,10/7/2013 12:00:00 AM,,,,,661338,-0.4200,-3.5990
NBL,10/7/2013 12:00:00 AM,,,,,1277431,-0.8058,-1.2790
NBN,10/7/2013 12:00:00 AM,,,,,4999,0.2225,2.3470
NBR,10/7/2013 12:00:00 AM,,,,,3444791,-0.4285,-2.7510
NBTB,10/7/2013 12:00:00 AM,,,,,49848,-0.3615,-1.8530
NC,10/7/2013 12:00:00 AM,,,,,109342,-0.1443,-1.2440
NCI,10/7/2013 12:00:00 AM,,,,,181212,-0.2894,-1.8810
NCLH,10/7/2013 12:00:00 AM,,,,,417784,-0.4000,-1.2800
NCMI,10/7/2013 12:00:00 AM,,,,,144115,-0.3110,-2.5360
NCR,10/7/2013 12:00:00 AM,,,,,2196965,-0.9600,-2.3100
NCS,10/7/2013 12:00:00 AM,,,,,292889,-0.3100,-2.3810
NDAQ,10/7/2013 12:00:00 AM,,,,,955961,-0.5686,-1.8840
NDLS,10/7/2013 12:00:00 AM,,,,,437026,0.7800,1.7900
NDSN,10/7/2013 12:00:00 AM,,,,,296159,-1.2792,-1.8250
NE,10/7/2013 12:00:00 AM,,,,,1850701,-0.5973,-1.8350
NEE,10/7/2013 12:00:00 AM,,,,,818577,-0.2594,-0.3770
NEM,10/7/2013 12:00:00 AM,,,,,6380637,0.3499,1.3810
NEO,10/7/2013 12:00:00 AM,,,,,72660,-0.1000,-3.3330
NEOG,10/7/2013 12:00:00 AM,,,,,155762,-0.6100,-1.9490
NEU,10/7/2013 12:00:00 AM,,,,,46260,2.0233,0.7640
NFBK,10/7/2013 12:00:00 AM,,,,,139798,-0.0904,-0.8220
NFG,10/7/2013 12:00:00 AM,,,,,325995,-0.3769,-0.6430
NFLX,10/7/2013 12:00:00 AM,,,,,14635236,-1.3000,-2.7810
NFX,10/7/2013 12:00:00 AM,,,,,2997150,-0.1600,-0.5570
NGS,10/7/2013 12:00:00 AM,,,,,31208,-1.1200,-4.1590
NGVC,10/7/2013 12:00:00 AM,,,,,91690,-0.6600,-1.7030
NHC,10/7/2013 12:00:00 AM,,,,,11699,-0.1581,-0.3810
NHI,10/7/2013 12:00:00 AM,,,,,71795,0.4773,1.0700
NI,10/7/2013 12:00:00 AM,,,,,1778391,-0.0986,-0.9480
NINE,10/7/2013 12:00:00 AM,,,,,600,0.0000,0.0000
NJR,10/7/2013 12:00:00 AM,,,,,322158,-0.1332,-0.7180
NKE,10/7/2013 12:00:00 AM,,,,,5172806,-0.3775,-1.1090
NKSH,10/7/2013 12:00:00 AM,,,,,14447,-0.4003,-1.3400
NKTR,10/7/2013 12:00:00 AM,,,,,1392366,-0.3800,-3.5580
NL,10/7/2013 12:00:00 AM,,,,,6241,-0.0594,-0.5400
NLNK,10/7/2013 12:00:00 AM,,,,,117242,-0.2400,-1.1510
NLS,10/7/2013 12:00:00 AM,,,,,100637,-0.0500,-0.6790
NLSN,10/7/2013 12:00:00 AM,,,,,1322951,-0.1630,-0.5220
NLY,10/7/2013 12:00:00 AM,,,,,6937417,-0.0231,-0.3470
NNBR,10/7/2013 12:00:00 AM,,,,,60536,-0.2432,-1.6470
NNI,10/7/2013 12:00:00 AM,,,,,60899,-0.2741,-0.7310
NNN,10/7/2013 12:00:00 AM,,,,,1338676,-0.1203,-0.4670
NOC,10/7/2013 12:00:00 AM,,,,,1828687,1.5217,1.7790
NOG,10/7/2013 12:00:00 AM,,,,,700872,-0.2300,-1.5160
NOV,10/7/2013 12:00:00 AM,,,,,2814295,-0.8904,-1.2320
NOVT,10/7/2013 12:00:00 AM,,,,,67847,0.0600,0.6280
NOW,10/7/2013 12:00:00 AM,,,,,1235713,-1.1800,-2.1680
NP,10/7/2013 12:00:00 AM,,,,,52722,-0.0363,-0.1030
NPK,10/7/2013 12:00:00 AM,,,,,18260,-0.4582,-0.9220
NPO,10/7/2013 12:00:00 AM,,,,,61038,-0.7405,-1.3170
NPTN,10/7/2013 12:00:00 AM,,,,,84614,-0.4100,-5.4670
NR,10/7/2013 12:00:00 AM,,,,,523024,-0.0900,-0.7140
NRC,10/7/2013 12:00:00 AM,,,,,11172,-0.4118,-2.4930
NRG,10/7/2013 12:00:00 AM,,,,,1616645,-0.1566,-0.6200
NRIM,10/7/2013 12:00:00 AM,,,,,3032,-0.2004,-0.9680
NRZ,10/7/2013 12:00:00 AM,,,,,1115786,-0.0329,-0.4640
NSC,10/7/2013 12:00:00 AM,,,,,1513444,-0.6133,-0.8900
NSIT,10/7/2013 12:00:00 AM,,,,,95128,-0.3500,-1.8490
NSP,10/7/2013 12:00:00 AM,,,,,129384,-0.0387,-0.2400
NSSC,10/7/2013 12:00:00 AM,,,,,16771,0.0000,0.0000
NSTG,10/7/2013 12:00:00 AM,,,,,22694,0.3400,2.9850
NTAP,10/7/2013 12:00:00 AM,,,,,5508722,-0.3171,-0.8280
NTCT,10/7/2013 12:00:00 AM,,,,,168351,-0.3500,-1.3970
NTGR,10/7/2013 12:00:00 AM,,,,,176749,-0.1200,-0.3850
NTRI,10/7/2013 12:00:00 AM,,,,,249344,-0.2247,-1.7470
NTRS,10/7/2013 12:00:00 AM,,,,,1027493,-0.4585,-0.9420
NUAN,10/7/2013 12:00:00 AM,,,,,2314378,-0.2100,-1.1230
NUE,10/7/2013 12:00:00 AM,,,,,1151076,-0.2089,-0.4920
NUS,10/7/2013 12:00:00 AM,,,,,1151091,-0.7944,-0.9150
NUVA,10/7/2013 12:00:00 AM,,,,,213579,0.0700,0.2890
NVAX,10/7/2013 12:00:00 AM,,,,,1680958,-0.0500,-1.5020
NVDA,10/7/2013 12:00:00 AM,,,,,4248798,0.0000,0.0000
NVEC,10/7/2013 12:00:00 AM,,,,,15377,-0.4757,-1.1590
NVR,10/7/2013 12:00:00 AM,,,,,40070,1.4300,0.1560
NWBI,10/7/2013 12:00:00 AM,,,,,470508,-0.1543,-1.5240
NWE,10/7/2013 12:00:00 AM,,,,,239994,-0.4181,-1.1210
NWFL,10/7/2013 12:00:00 AM,,,,,1050,0.0826,0.5140
NWL,10/7/2013 12:00:00 AM,,,,,1274575,-0.5022,-2.0330
NWLI,10/7/2013 12:00:00 AM,,,,,1739,-0.8339,-0.4170
NWN,10/7/2013 12:00:00 AM,,,,,131919,-0.2509,-0.7240
NWPX,10/7/2013 12:00:00 AM,,,,,23528,-1.3200,-4.0120
NWS,10/7/2013 12:00:00 AM,,,,,1107800,0.0000,0.0000
NWSA,10/7/2013 12:00:00 AM,,,,,8663200,0.0663,0.4420
NWY,10/7/2013 12:00:00 AM,,,,,161498,-0.1100,-1.9930
NX,10/7/2013 12:00:00 AM,,,,,446066,-0.0861,-0.4980
NXGN,10/7/2013 12:00:00 AM,,,,,723934,-0.0272,-0.1310
NXPI,10/7/2013 12:00:00 AM,,,,,2078361,-0.7700,-1.9910
NXST,10/7/2013 12:00:00 AM,,,,,601710,-1.1379,-2.7590
NXTM,10/7/2013 12:00:00 AM,,,,,232837,-0.0200,-0.1500
NYCB,10/7/2013 12:00:00 AM,,,,,1517014,-0.1589,-1.3580
NYLD,10/7/2013 12:00:00 AM,,,,,247996,-0.1243,-0.5000
NYMT,10/7/2013 12:00:00 AM,,,,,650006,-0.0456,-1.4490
NYMX,10/7/2013 12:00:00 AM,,,,,139882,0.1200,1.7780
NYNY,10/7/2013 12:00:00 AM,,,,,21367,1.6000,8.3330
NYT,10/7/2013 12:00:00 AM,,,,,1220467,-0.0095,-0.0820
O,10/7/2013 12:00:00 AM,,,,,875346,-0.0240,-0.0760
OAS,10/7/2013 12:00:00 AM,,,,,2485385,-1.8900,-3.5680
OC,10/7/2013 12:00:00 AM,,,,,1380894,-0.2529,-0.7310
OCFC,10/7/2013 12:00:00 AM,,,,,24580,0.1051,0.7120
OCLR,10/7/2013 12:00:00 AM,,,,,540342,-0.0200,-1.1240
OCN,10/7/2013 12:00:00 AM,,,,,1343018,-0.6700,-1.2350
ODC,10/7/2013 12:00:00 AM,,,,,13029,-0.5039,-1.6670
ODFL,10/7/2013 12:00:00 AM,,,,,277959,-0.3771,-0.8060
ODP,10/7/2013 12:00:00 AM,,,,,4199296,-0.0562,-1.2530
OFC,10/7/2013 12:00:00 AM,,,,,618933,0.0248,0.1330
OFED,10/7/2013 12:00:00 AM,,,,,400,-0.4001,-2.5970
OFG,10/7/2013 12:00:00 AM,,,,,235421,-0.3997,-2.7810
OFIX,10/7/2013 12:00:00 AM,,,,,204336,-0.4300,-2.0850
OFLX,10/7/2013 12:00:00 AM,,,,,19890,-0.1827,-1.0690
OGE,10/7/2013 12:00:00 AM,,,,,445886,-0.3883,-1.2800
OHI,10/7/2013 12:00:00 AM,,,,,767159,0.0845,0.3950
OI,10/7/2013 12:00:00 AM,,,,,1113538,-0.4600,-1.5430
OII,10/7/2013 12:00:00 AM,,,,,661162,-0.6927,-0.9240
OIS,10/7/2013 12:00:00 AM,,,,,604559,-0.2300,-0.2120
OKE,10/7/2013 12:00:00 AM,,,,,2235486,-0.5095,-1.2250
OLBK,10/7/2013 12:00:00 AM,,,,,4155,-0.2170,-1.7040
OLED,10/7/2013 12:00:00 AM,,,,,942424,1.5560,4.9740
OLN,10/7/2013 12:00:00 AM,,,,,1326359,-0.6305,-3.2060
OLP,10/7/2013 12:00:00 AM,,,,,33998,0.0215,0.1480
OMC,10/7/2013 12:00:00 AM,,,,,767589,-0.3777,-0.6810
OMCL,10/7/2013 12:00:00 AM,,,,,160846,-0.4400,-1.7890
OMER,10/7/2013 12:00:00 AM,,,,,1268175,0.0200,0.1520
OMI,10/7/2013 12:00:00 AM,,,,,282980,-0.2514,-0.8710
OMN,10/7/2013 12:00:00 AM,,,,,82757,-0.1500,-1.7480
ON,10/7/2013 12:00:00 AM,,,,,8627205,-0.1300,-1.7910
ONB,10/7/2013 12:00:00 AM,,,,,355388,-0.0425,-0.3570
ONVO,10/7/2013 12:00:00 AM,,,,,3194600,0.4700,8.4680
OPBK,10/7/2013 12:00:00 AM,,,,,17100,0.0000,0.0000
OPK,10/7/2013 12:00:00 AM,,,,,5082064,-0.0200,-0.2010
OPY,10/7/2013 12:00:00 AM,,,,,65485,-0.3846,-2.5120
ORA,10/7/2013 12:00:00 AM,,,,,70186,-0.4963,-1.9680
ORBC,10/7/2013 12:00:00 AM,,,,,210646,0.2300,4.1890
ORC,10/7/2013 12:00:00 AM,,,,,12421,0.0407,0.8010
ORCL,10/7/2013 12:00:00 AM,,,,,14150068,-0.3452,-1.1140
ORI,10/7/2013 12:00:00 AM,,,,,1138965,-0.0386,-0.3300
ORIG,10/7/2013 12:00:00 AM,,,,,53,1268.8700,0.7980
ORIT,10/7/2013 12:00:00 AM,,,,,72002,-0.1515,-1.2980
ORLY,10/7/2013 12:00:00 AM,,,,,624766,-0.1600,-0.1260
ORN,10/7/2013 12:00:00 AM,,,,,140742,0.1000,0.9280
ORRF,10/7/2013 12:00:00 AM,,,,,21952,-0.1970,-1.2430
OSBC,10/7/2013 12:00:00 AM,,,,,29209,-0.0594,-1.0530
OSIS,10/7/2013 12:00:00 AM,,,,,64507,-0.6300,-0.8300
OSK,10/7/2013 12:00:00 AM,,,,,561000,-0.9705,-2.0760
OSPN,10/7/2013 12:00:00 AM,,,,,46657,-0.0700,-0.8950
OSTK,10/7/2013 12:00:00 AM,,,,,148377,-1.2700,-4.2070
OSUR,10/7/2013 12:00:00 AM,,,,,211314,0.0000,0.0000
OTTR,10/7/2013 12:00:00 AM,,,,,56674,-0.0083,-0.0370
OVBC,10/7/2013 12:00:00 AM,,,,,400,0.0000,0.0000
OVLY,10/7/2013 12:00:00 AM,,,,,1570,0.0456,0.6170
OXM,10/7/2013 12:00:00 AM,,,,,44093,-1.3076,-2.0740
OXY,10/7/2013 12:00:00 AM,,,,,2784378,-0.1066,-0.1360
OZK,10/7/2013 12:00:00 AM,,,,,224490,-0.5148,-2.3320
P,10/7/2013 12:00:00 AM,,,,,8296039,-1.2100,-4.3980
PACB,10/7/2013 12:00:00 AM,,,,,820489,-0.0800,-1.4680
PACW,10/7/2013 12:00:00 AM,,,,,737194,-0.2199,-0.7630
PAG,10/7/2013 12:00:00 AM,,,,,388356,-1.2702,-3.2560
PANW,10/7/2013 12:00:00 AM,,,,,772493,-0.0900,-0.1880
PAR,10/7/2013 12:00:00 AM,,,,,18317,-0.0600,-1.2100
PATK,10/7/2013 12:00:00 AM,,,,,102312,0.0178,0.1370
PAYX,10/7/2013 12:00:00 AM,,,,,2266856,0.0933,0.2780
PB,10/7/2013 12:00:00 AM,,,,,215740,-0.9770,-1.7090
PBCT,10/7/2013 12:00:00 AM,,,,,1436750,-0.2434,-2.0450
PBF,10/7/2013 12:00:00 AM,,,,,823053,-0.4031,-2.2040
PBH,10/7/2013 12:00:00 AM,,,,,178461,-0.7000,-2.2760
PBI,10/7/2013 12:00:00 AM,,,,,3245591,-0.1342,-0.8990
PBIP,10/7/2013 12:00:00 AM,,,,,8538,0.1523,1.5380
PBPB,10/7/2013 12:00:00 AM,,,,,3180902,1.6300,5.2970
PBYI,10/7/2013 12:00:00 AM,,,,,46283,-1.3900,-2.4690
PCAR,10/7/2013 12:00:00 AM,,,,,1203414,-0.5183,-1.0810
PCG,10/7/2013 12:00:00 AM,,,,,2182565,-0.1653,-0.4720
PCH,10/7/2013 12:00:00 AM,,,,,161787,-0.4640,-1.4420
PCRX,10/7/2013 12:00:00 AM,,,,,467085,-0.2300,-0.4280
PCYG,10/7/2013 12:00:00 AM,,,,,39852,-0.0700,-0.7850
PCYO,10/7/2013 12:00:00 AM,,,,,451942,-0.1000,-2.0280
PDCE,10/7/2013 12:00:00 AM,,,,,515049,-1.2500,-1.8800
PDCO,10/7/2013 12:00:00 AM,,,,,443983,-0.2316,-0.6470
PDFS,10/7/2013 12:00:00 AM,,,,,138834,-0.0700,-0.3160
PDLI,10/7/2013 12:00:00 AM,,,,,1978811,-0.1017,-1.8020
PDM,10/7/2013 12:00:00 AM,,,,,723544,0.0157,0.1120
PEB,10/7/2013 12:00:00 AM,,,,,307030,-0.0829,-0.3600
PEBK,10/7/2013 12:00:00 AM,,,,,440,-0.0506,-0.4820
PEBO,10/7/2013 12:00:00 AM,,,,,28349,-0.2441,-1.3660
PEG,10/7/2013 12:00:00 AM,,,,,1489268,-0.1570,-0.5770
PEGA,10/7/2013 12:00:00 AM,,,,,131962,-0.1964,-1.0470
PEI,10/7/2013 12:00:00 AM,,,,,633806,0.0077,0.0550
PENN,10/7/2013 12:00:00 AM,,,,,1150363,0.8000,1.4460
PEP,10/7/2013 12:00:00 AM,,,,,4872495,-0.4844,-0.7030
PERY,10/7/2013 12:00:00 AM,,,,,109961,0.0000,0.0000
PES,10/7/2013 12:00:00 AM,,,,,381831,-0.0900,-1.1750
PETS,10/7/2013 12:00:00 AM,,,,,281203,-0.3309,-2.4100
PETX,10/7/2013 12:00:00 AM,,,,,37282,0.2100,1.0980
PF,10/7/2013 12:00:00 AM,,,,,178442,-0.2131,-0.9210
PFBC,10/7/2013 12:00:00 AM,,,,,12867,-0.1876,-1.1110
PFBI,10/7/2013 12:00:00 AM,,,,,3567,0.0122,0.1690
PFE,10/7/2013 12:00:00 AM,,,,,19423435,-0.3179,-1.3100
PFG,10/7/2013 12:00:00 AM,,,,,699669,-0.7826,-2.0960
PFIE,10/7/2013 12:00:00 AM,,,,,13668,0.0900,3.9130
PFPT,10/7/2013 12:00:00 AM,,,,,114454,-0.7800,-2.7020
PFS,10/7/2013 12:00:00 AM,,,,,156664,-0.1938,-1.4050
PFSI,10/7/2013 12:00:00 AM,,,,,54450,-0.0982,-0.5620
PFSW,10/7/2013 12:00:00 AM,,,,,366032,0.3300,4.6880
PG,10/7/2013 12:00:00 AM,,,,,6373266,-0.3153,-0.4870
PGC,10/7/2013 12:00:00 AM,,,,,17516,0.0574,0.3310
PGNX,10/7/2013 12:00:00 AM,,,,,400163,0.1900,4.2990
PGR,10/7/2013 12:00:00 AM,,,,,2531776,-0.2707,-1.1330
PGTI,10/7/2013 12:00:00 AM,,,,,305215,-0.2500,-2.4700
PH,10/7/2013 12:00:00 AM,,,,,570546,-1.2008,-1.2270
PHH,10/7/2013 12:00:00 AM,,,,,4001050,1.3800,5.6230
PHIIK,10/7/2013 12:00:00 AM,,,,,20842,-0.4300,-1.1350
PHM,10/7/2013 12:00:00 AM,,,,,4862985,-0.1678,-1.1110
PHX,10/7/2013 12:00:00 AM,,,,,25516,-0.2874,-2.0090
PICO,10/7/2013 12:00:00 AM,,,,,449172,1.1687,7.6700
PII,10/7/2013 12:00:00 AM,,,,,1000693,-3.9701,-3.2610
PINC,10/7/2013 12:00:00 AM,,,,,319903,-0.1300,-0.4180
PIR,10/7/2013 12:00:00 AM,,,,,1279885,-0.3391,-2.0070
PJC,10/7/2013 12:00:00 AM,,,,,68992,-0.1140,-0.3660
PKBK,10/7/2013 12:00:00 AM,,,,,2426,0.0069,0.1150
PKE,10/7/2013 12:00:00 AM,,,,,15410,-0.3171,-1.6970
PKG,10/7/2013 12:00:00 AM,,,,,811422,-0.2355,-0.4730
PKI,10/7/2013 12:00:00 AM,,,,,558357,-0.5257,-1.4290
PKOH,10/7/2013 12:00:00 AM,,,,,14088,-0.5480,-1.5330
PLAB,10/7/2013 12:00:00 AM,,,,,168721,-0.0900,-1.1140
PLCE,10/7/2013 12:00:00 AM,,,,,345196,-1.4862,-2.7990
PLD,10/7/2013 12:00:00 AM,,,,,1948732,-0.3053,-0.9450
PLOW,10/7/2013 12:00:00 AM,,,,,26579,-0.0755,-0.6170
PLPC,10/7/2013 12:00:00 AM,,,,,5440,-0.7825,-1.1830
PLT,10/7/2013 12:00:00 AM,,,,,213040,0.0189,0.0430
PLUG,10/7/2013 12:00:00 AM,,,,,2505093,-0.0025,-0.3510
PLUS,10/7/2013 12:00:00 AM,,,,,16818,0.3950,1.5340
PLXS,10/7/2013 12:00:00 AM,,,,,161504,-0.2700,-0.7230
PM,10/7/2013 12:00:00 AM,,,,,3734438,-0.3727,-0.5280
PMBC,10/7/2013 12:00:00 AM,,,,,16275,0.1900,3.1720
PMT,10/7/2013 12:00:00 AM,,,,,621679,-0.0625,-0.4810
PNC,10/7/2013 12:00:00 AM,,,,,1497444,-0.9730,-1.4940
PNFP,10/7/2013 12:00:00 AM,,,,,55287,-0.2191,-0.7620
PNM,10/7/2013 12:00:00 AM,,,,,325659,-0.0349,-0.1790
PNR,10/7/2013 12:00:00 AM,,,,,731473,-0.9589,-1.5990
PNW,10/7/2013 12:00:00 AM,,,,,835123,0.0327,0.0730
PODD,10/7/2013 12:00:00 AM,,,,,450803,-0.4700,-1.2490
POL,10/7/2013 12:00:00 AM,,,,,400599,-0.5710,-2.0020
POOL,10/7/2013 12:00:00 AM,,,,,208598,-0.7585,-1.4720
POR,10/7/2013 12:00:00 AM,,,,,310073,-0.1977,-0.8170
POST,10/7/2013 12:00:00 AM,,,,,336434,0.0100,0.0260
POWI,10/7/2013 12:00:00 AM,,,,,146153,-0.3924,-0.7610
POWL,10/7/2013 12:00:00 AM,,,,,37405,-1.3351,-2.4540
PPBI,10/7/2013 12:00:00 AM,,,,,15785,-0.0900,-0.6710
PPC,10/7/2013 12:00:00 AM,,,,,684140,-0.1436,-1.1750
PPG,10/7/2013 12:00:00 AM,,,,,1842948,-1.3914,-1.7500
PPL,10/7/2013 12:00:00 AM,,,,,4009797,-0.1188,-0.4980
PRA,10/7/2013 12:00:00 AM,,,,,284750,-0.3654,-1.1790
PRAA,10/7/2013 12:00:00 AM,,,,,353944,-0.2700,-0.4590
PRFT,10/7/2013 12:00:00 AM,,,,,166081,-0.1900,-1.0070
PRGO,10/7/2013 12:00:00 AM,,,,,1422745,0.1459,0.1160
PRGS,10/7/2013 12:00:00 AM,,,,,304221,-0.1456,-0.5730
PRGX,10/7/2013 12:00:00 AM,,,,,53686,-0.0300,-0.4940
PRI,10/7/2013 12:00:00 AM,,,,,181729,-0.5295,-1.3870
PRIM,10/7/2013 12:00:00 AM,,,,,191521,-0.3936,-1.6630
PRK,10/7/2013 12:00:00 AM,,,,,16243,-1.0557,-1.6580
PRLB,10/7/2013 12:00:00 AM,,,,,271529,-3.1100,-3.8650
PRMW,10/7/2013 12:00:00 AM,,,,,78611,0.1200,4.9380
PRO,10/7/2013 12:00:00 AM,,,,,40958,-0.7700,-2.3320
PRSC,10/7/2013 12:00:00 AM,,,,,30697,-0.5400,-1.8820
PRTA,10/7/2013 12:00:00 AM,,,,,298183,-0.1000,-0.4530
PRTK,10/7/2013 12:00:00 AM,,,,,22616,2.7968,7.4180
PRU,10/7/2013 12:00:00 AM,,,,,1116701,-0.8514,-1.2630
PSA,10/7/2013 12:00:00 AM,,,,,512549,0.5474,0.3990
PSB,10/7/2013 12:00:00 AM,,,,,108998,-0.1096,-0.1730
PSMT,10/7/2013 12:00:00 AM,,,,,84262,-1.1513,-1.2190
PSX,10/7/2013 12:00:00 AM,,,,,3345321,-1.1023,-2.1460
PTCT,10/7/2013 12:00:00 AM,,,,,51027,0.0800,0.4200
PTEN,10/7/2013 12:00:00 AM,,,,,5067595,-0.1885,-0.8560
PTLA,10/7/2013 12:00:00 AM,,,,,46349,-0.8400,-3.0460
PTN,10/7/2013 12:00:00 AM,,,,,93720,0.0059,0.9220
PTSI,10/7/2013 12:00:00 AM,,,,,14238,-0.0300,-0.1730
PTVCB,10/7/2013 12:00:00 AM,,,,,26205,-0.0805,-0.4040
PVH,10/7/2013 12:00:00 AM,,,,,893566,-2.2051,-1.7910
PWOD,10/7/2013 12:00:00 AM,,,,,9071,-0.3887,-1.0040
PWR,10/7/2013 12:00:00 AM,,,,,1002565,-0.2900,-1.0430
PX,10/7/2013 12:00:00 AM,,,,,627700,-1.4526,-1.3430
PXD,10/7/2013 12:00:00 AM,,,,,1333027,-5.3144,-2.6470
PYX,10/7/2013 12:00:00 AM,,,,,604977,0.5000,1.7480
PZN,10/7/2013 12:00:00 AM,,,,,36838,0.1038,1.9320
PZZA,10/7/2013 12:00:00 AM,,,,,204302,-0.2391,-0.7290
QADA,10/7/2013 12:00:00 AM,,,,,7836,-0.1705,-1.3230
QCOM,10/7/2013 12:00:00 AM,,,,,11817285,-0.7083,-1.2200
QCRH,10/7/2013 12:00:00 AM,,,,,1187,0.0000,0.0000
QDEL,10/7/2013 12:00:00 AM,,,,,112241,-0.3900,-1.4500
QEP,10/7/2013 12:00:00 AM,,,,,1057318,-0.5159,-1.8130
QGEN,10/7/2013 12:00:00 AM,,,,,350478,-0.1793,-0.8490
QLYS,10/7/2013 12:00:00 AM,,,,,64567,-0.2100,-0.9890
QNST,10/7/2013 12:00:00 AM,,,,,187749,-0.2700,-2.9000
QRTEA,10/7/2013 12:00:00 AM,,,,,1675322,-0.0975,-0.7990
QUAD,10/7/2013 12:00:00 AM,,,,,98811,-0.7236,-3.2550
R,10/7/2013 12:00:00 AM,,,,,394053,-0.9833,-1.8350
RAD,10/7/2013 12:00:00 AM,,,,,32295966,0.0100,0.1930
RAIL,10/7/2013 12:00:00 AM,,,,,86057,0.2527,1.3160
RAVN,10/7/2013 12:00:00 AM,,,,,81980,-0.3066,-1.0840
RBBN,10/7/2013 12:00:00 AM,,,,,148617,-0.3000,-1.7340
RBC,10/7/2013 12:00:00 AM,,,,,528471,-1.0218,-1.4990
RBCAA,10/7/2013 12:00:00 AM,,,,,7564,-0.2538,-1.0490
RBNC,10/7/2013 12:00:00 AM,,,,,3240,-0.0277,-0.3270
RCII,10/7/2013 12:00:00 AM,,,,,768669,-0.4162,-1.2870
RCKY,10/7/2013 12:00:00 AM,,,,,18173,-0.1122,-0.7350
